bathrooms,bedrooms,floor_location,link,neighborhood,parking_spots,price,stratum,surface,total_levels,yard,backyard,remodeled,terrace,residencial_building,pool,status_en construccion,status_lanzamiento,status_nuevo,status_para entrega,status_sobre planos,status_usado,city_cali,city_jamundi,city_palmira,property_type_apartamento,property_type_casa,property_type_lote o casalote
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-el-vallado-vp1066412-DimasInmobiliaria,el vallado,0.0,64000000.0,2.0,68.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-prados-del-norte-vp1095984-DimasInmobiliaria,prados del norte,0.0,650000000.0,5.0,600.0,3.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-centro-bretana-vp1071742-DimasInmobiliaria,bretana,0.0,338000000.0,3.0,198.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-caney-vp1054020-DimasInmobiliaria,caney,0.0,295000000.0,4.0,105.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-villa-del-sur-vp1061475-DimasInmobiliaria,villa del sur,0.0,350000000.0,3.0,176.0,4.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,10.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-alto-napoles-vp1040195-DimasInmobiliaria,alto napoles,0.0,330000000.0,1.0,521.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-prados-del-sur-vp949106-DimasInmobiliaria,prados del sur,0.0,200000000.0,2.0,260.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,10.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-versalles-vp1184688-asesoriasinmobiliariasraulrios,versalles,0.0,1400000000.0,5.0,670.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-santa-monica-norte-vp1180330-asesoriasinmobiliariasraulrios,santa monica norte,0.0,630000000.0,5.0,339.1,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pampalinda-vp1173007-asesoriasinmobiliariasraulrios,pampalinda,0.0,525000000.0,5.0,300.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-pacara-geranios-vp1171330-asesoriasinmobiliariasraulrios,pacara geranios,0.0,265000000.0,4.0,99.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-caney-vp1149933-asesoriasinmobiliariasraulrios,caney,0.0,360000000.0,4.0,90.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-portal-jamundi-vp1171305-asesoriasinmobiliariasraulrios,portal jamundi,0.0,350000000.0,0.0,129.7,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,1.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-cedro-vp1150508-asesoriasinmobiliariasraulrios,el cedro,0.0,800000000.0,4.0,347.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-lido-vp1125918-asesoriasinmobiliariasraulrios,el lido,0.0,500000000.0,4.0,300.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-buitrera-vp1125921-asesoriasinmobiliariasraulrios,la buitrera,0.0,800000000.0,0.0,5.4,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1080085-DimasInmobiliaria,pance,0.0,1800000000.0,6.0,1.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7.0,10.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-santa-elena-vp1138158-asesoriasinmobiliariasraulrios,santa elena,0.0,469000000.0,3.0,196.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-las-mercedes-vp1095252-asesoriasinmobiliariasraulrios,las mercedes,0.0,580000000.0,5.0,572.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-ciudad-cordoba-vp1208197-Cubosolucionesempresarialeseinmobiliarias,ciudad cordoba,0.0,90000000.0,0.0,85.0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-altos-de-ciudad-jardin-vp1144949-KellerWilliamsEmporio,altos de ciudad jardin,0.0,1149900000.0,6.0,500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-caney-vp1203066-ABCINMOBILIARIA,caney,0.0,370000000.0,5.0,90.0,0.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-madeira-vp1207172-AlDiaRealEstateSAS,madeira,0.0,150000000.0,3.0,95.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1183966-AlDiaRealEstateSAS,pance,0.0,1680000000.0,6.0,1.472,1.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-san-cayetano-vp1190169-AlDiaRealEstateSAS,san cayetano,0.0,600000000.0,3.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-ingenio-vp1130565-AlDiaRealEstateSAS,el ingenio,0.0,560000000.0,0.0,500.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1154309-AlDiaRealEstateSAS,pance,0.0,850000000.0,6.0,235.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1112903-AlDiaRealEstateSAS,la flora,0.0,385000000.0,5.0,290.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1067226-AlDiaRealEstateSAS,la flora,0.0,565000000.0,5.0,288.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-nueva-tequendama-vp1044602-AlDiaRealEstateSAS,nueva tequendama,0.0,455000000.0,5.0,185.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
8.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-dapa-vp1044616-AlDiaRealEstateSAS,dapa,0.0,1150000000.0,5.0,2.0,2.0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-bretana-vp1044612-AlDiaRealEstateSAS,bretana,0.0,248000000.0,3.0,115.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1202839-ABCINMOBILIARIA,pance,0.0,1400000000.0,6.0,364.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1199878-ABCINMOBILIARIA,la flora,0.0,595000000.0,4.0,240.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-vipasa-vp1141573-tarazonainmobiliaria,vipasa,0.0,280000000.0,5.0,227.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-7-de-agosto-vp1195283-ABCINMOBILIARIA,7 de agosto,0.0,240000000.0,3.0,136.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1202799-ABCINMOBILIARIA,pance,0.0,1500000000.0,6.0,1.25,0.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-viga-vp1194735-ABCINMOBILIARIA,la viga,0.0,1350000000.0,6.0,350.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1194720-ABCINMOBILIARIA,pance,0.0,1280000000.0,5.0,296.0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-san-vicente-nuevo-vp1194697-ABCINMOBILIARIA,san vicente nuevo,0.0,390000000.0,5.0,268.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-comfenalco-vp1194709-ABCINMOBILIARIA,comfenalco,0.0,197000000.0,2.0,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1178083-sumainmobiliarios,pance,0.0,1150000000.0,6.0,900.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-hacienda-el-castillo-vp1205424-suhogarinmobiliaria,hacienda el castillo,0.0,378000000.0,5.0,269.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-junin-vp1206877-suhogarinmobiliaria,junin,0.0,240000000.0,3.0,182.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-san-cayetano-vp1197208-suhogarinmobiliaria,san cayetano,0.0,320000000.0,3.0,182.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-refugio-vp1193837-suhogarinmobiliaria,el refugio,0.0,325000000.0,5.0,126.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-san-antonio-vp1185545-suhogarinmobiliaria,san antonio,0.0,300000000.0,3.0,137.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-bretana-vp1189831-suhogarinmobiliaria,bretana,0.0,230000000.0,3.0,140.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-san-antonio-vp1182167-suhogarinmobiliaria,san antonio,0.0,290000000.0,3.0,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,10.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-colseguros-vp1180828-suhogarinmobiliaria,colseguros,0.0,310000000.0,4.0,250.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-bretana-vp1200240-suhogarinmobiliaria,bretana,0.0,210000000.0,3.0,175.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1177665-suhogarinmobiliaria,pance,0.0,1350000000.0,6.0,400.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-jose-holguin-garces-vp1175600-suhogarinmobiliaria,jose holguin garces,0.0,270000000.0,3.0,200.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-las-quintas-de-don-simon-vp1175885-suhogarinmobiliaria,las quintas de don simon,0.0,330000000.0,4.0,240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-2000-vp1175105-suhogarinmobiliaria,ciudad 2.000,0.0,255000000.0,4.0,120.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-colseguros-vp1164541-suhogarinmobiliaria,colseguros,0.0,530000000.0,4.0,400.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-buenos-aires-vp1144509-GlobalFincaRaiz,buenos aires,0.0,215000000.0,3.0,97.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1144507-GlobalFincaRaiz,el limonar,0.0,600000000.0,5.0,300.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-ingenio-vp1144505-GlobalFincaRaiz,el ingenio,0.0,410000000.0,5.0,110.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-tequendama-vp1141578-GlobalFincaRaiz,tequendama,0.0,850000000.0,5.0,250.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,10.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-los-lagos-vp1134641-GlobalFincaRaiz,los lagos,0.0,220000000.0,2.0,135.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-gran-limonar-vp1120507-GlobalFincaRaiz,el gran limonar,0.0,530000000.0,5.0,281.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-san-marcos-vp1152396-GlobalFincaRaiz,san marcos,0.0,120000000.0,1.0,150.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1151929-GlobalFincaRaiz,valle del lili,0.0,620000000.0,4.0,450.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1151919-GlobalFincaRaiz,ciudad jardin,0.0,680000000.0,6.0,272.0,0.0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-san-fernando-viejo-vp1150088-GlobalFincaRaiz,san fernando viejo,0.0,320000000.0,4.0,330.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-guayaquil-vp1149500-GlobalFincaRaiz,guayaquil,0.0,250000000.0,3.0,126.78,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1148453-GlobalFincaRaiz,el limonar,0.0,530000000.0,5.0,445.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1148481-GlobalFincaRaiz,el limonar,0.0,650000000.0,5.0,480.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1148499-GlobalFincaRaiz,el limonar,0.0,690000000.0,5.0,430.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-san-fernando-viejo-vp1148222-GlobalFincaRaiz,san fernando viejo,0.0,450000000.0,4.0,240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-alfonso-lopez-vp1148378-GlobalFincaRaiz,alfonso lopez,0.0,210000000.0,3.0,176.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1147955-GlobalFincaRaiz,valle del lili,0.0,365000000.0,5.0,265.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-alferez-iii-vp1160723-bienesysegurosintegrales,alferez iii,0.0,900000000.0,6.0,240.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-centro-alameda-vp1175707-suhogarinmobiliaria,alameda,0.0,260000000.0,3.0,240.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1178510-GlobalFincaRaiz,valle del lili,0.0,365000000.0,5.0,265.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1178956-GlobalFincaRaiz,ciudad jardin,0.0,700000000.0,6.0,243.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-refugio-vp1174379-GlobalFincaRaiz,el refugio,0.0,380000000.0,4.0,338.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-tequendama-vp1174961-GlobalFincaRaiz,tequendama,0.0,600000000.0,5.0,400.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-acacias-vp1168823-GlobalFincaRaiz,acacias,0.0,210000000.0,3.0,150.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-los-cerezos-vp1167637-GlobalFincaRaiz,los cerezos,0.0,200000000.0,1.0,295.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-libertadores-vp1168271-GlobalFincaRaiz,libertadores,0.0,350000000.0,3.0,332.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-san-fernando-vp1164654-GlobalFincaRaiz,san fernando,0.0,320000000.0,5.0,150.0,0.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-cristales-vp1165475-GlobalFincaRaiz,cristales,0.0,780000000.0,6.0,400.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1164630-GlobalFincaRaiz,ciudad jardin,0.0,1200000000.0,6.0,900.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-camino-real-vp1157987-GlobalFincaRaiz,camino real,0.0,380000000.0,4.0,240.0,0.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-palmeras-caney-vp1162531-GlobalFincaRaiz,palmeras caney,0.0,399000000.0,0.0,188.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudadela-pasoancho-vp1156676-GlobalFincaRaiz,ciudadela pasoancho,0.0,650000000.0,5.0,195.0,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
6.0,10.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-los-lagos-vp1152461-GlobalFincaRaiz,los lagos,0.0,210000000.0,2.0,385.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-alfonso-lopez-vp1155109-GlobalFincaRaiz,alfonso lopez,0.0,160000000.0,2.0,210.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-brisas-de-los-andes-vp1206178-GlobalFincaRaiz,brisas de los andes,0.0,155000000.0,3.0,95.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-reservas-del-lili-vp1206205-GlobalFincaRaiz,reservas del lili,0.0,260000000.0,5.0,120.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-villa-del-sol-vp1200216-GlobalFincaRaiz,villa del sol,0.0,330000000.0,4.0,129.0,0.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-granada-vp1200566-GlobalFincaRaiz,granada,0.0,220000000.0,4.0,112.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1199994-GlobalFincaRaiz,el limonar,0.0,400000000.0,4.0,260.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-prados-del-norte-vp1199299-JgwInmobiliaria,prados del norte,0.0,450000000.0,0.0,154.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-prados-de-oriente-vp1199266-JgwInmobiliaria,prados de oriente,0.0,260000000.0,0.0,140.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,13.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-antonio-narino-vp1199265-JgwInmobiliaria,antonio narino,0.0,370000000.0,0.0,425.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-tejares-de-salomia-vp1199286-JgwInmobiliaria,tejares de salomia,0.0,110000000.0,0.0,72.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-tejares-de-salomia-vp1198745-JgwInmobiliaria,tejares de salomia,0.0,220000000.0,0.0,240.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-tejares-de-salomia-vp1179838-JgwInmobiliaria,tejares de salomia,0.0,125000000.0,0.0,60.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-morada-vp1103296-proyectohabitar,la morada,0.0,840000000.0,6.0,154.322,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-jorge-isaacs-vp1074152-proyectohabitar,jorge isaacs,0.0,155000000.0,2.0,58.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
